file_path,speaker_id,accent,transcription,gender
data/audio/processed/libritts/7850_286674_7850_286674_000015_000002.wav,7850,American,"Who's afraid,"" answered he.",Unknown
data/audio/processed/libritts/7850_286674_7850_286674_000004_000000.wav,7850,American,"Now most of the larvae were turning into Nymphs, which are half grown Dragon Flies.",Unknown
data/audio/processed/libritts/7850_281318_7850_281318_000007_000000.wav,7850,American,"Then all the other birds chirped eagerly, ""Yes, yes!",Unknown
data/audio/processed/libritts/7850_281318_7850_281318_000030_000000.wav,7850,American,But oh!,Unknown
data/audio/processed/libritts/7850_281318_7850_281318_000002_000004.wav,7850,American,"I don't know anything about housekeeping."" And the poor silly things ruffled up their feathers and looked miserable as only a little bird can look when it is unhappy.",Unknown
data/audio/processed/libritts/7850_281318_7850_281318_000030_000001.wav,7850,American,What a pickle the other birds were in!,Unknown
data/audio/processed/libritts/7850_281318_7850_281318_000007_000001.wav,7850,American,"Let us ask her to teach us!""",Unknown
data/audio/processed/libritts/7850_281318_7850_281318_000030_000003.wav,7850,American,"Some do better than others, but none build like Mother Magpie.",Unknown
data/audio/processed/libritts/7850_281318_7850_281318_000021_000001.wav,7850,American,"She turned toward the Wood Pigeon, who was a rattle pated young thing, and who was not having any success with the sticks which she was trying to place.",Unknown
data/audio/processed/libritts/7850_281318_7850_281318_000030_000002.wav,7850,American,"The lesson was but half finished, and most of them had not the slightest idea what to do next. That is why to this day many of the birds have never learned to build a perfect nest.",Unknown
data/audio/processed/libritts/7850_281318_7850_281318_000016_000000.wav,7850,American,"Mother Magpie snapped her eyes at him and went on, ""Next you must lay a feather on a bit of moss, to start the walls.""",Unknown
data/audio/processed/libritts/7850_281318_7850_281318_000029_000002.wav,7850,American,"Much luck may you have!"" And away she flew to her own cosy nest in the elm tree, where she was soon fast asleep, forgetting all about the matter.",Unknown
data/audio/processed/libritts/7850_281318_7850_281318_000013_000001.wav,7850,American,"So, as she went on bit by bit, the silly things pretended that they had known all about it from the first-which was very unpleasant for their teacher.",Unknown
data/audio/processed/libritts/7850_281318_7850_281318_000002_000002.wav,7850,American,When the time came to lay their eggs the parents knew not what to do.,Unknown
data/audio/processed/libritts/7850_281318_7850_281318_000024_000000.wav,7850,American,"Mother Magpie hopped up and down on one leg, so angry she could hardly croak.",Unknown
data/audio/processed/libritts/7850_281318_7850_281318_000029_000001.wav,7850,American,"You say you know all about it,--then go on and finish your nests by yourselves.",Unknown
data/audio/processed/libritts/7850_281318_7850_281318_000002_000000.wav,7850,American,"In the early springtime of the world, when birds were first made, none of them-except Mother Magpie-knew how to build a nest.",Unknown
data/audio/processed/libritts/7850_281318_7850_281318_000002_000001.wav,7850,American,"In that lovely garden where they lived the birds went fluttering about trying their new wings, so interested in this wonderful game of flying that they forgot all about preparing a home for the baby birds who were to come.",Unknown
data/audio/processed/libritts/7850_281318_7850_281318_000032_000000.wav,7850,American,"And the queerest part of all is that the birds blamed the Magpie for the whole matter, and have never liked her since.",Unknown
data/audio/processed/libritts/7850_281318_7850_281318_000005_000000.wav,7850,American,But presently a sharp eyed Sparrow spied Mother Magpie sitting in her nest.,Unknown
data/audio/processed/libritts/7850_281318_7850_281318_000019_000001.wav,7850,American,"Of course, of course!",Unknown
data/audio/processed/libritts/7850_281318_7850_281318_000014_000000.wav,7850,American,"Mother Magpie took two sticks in her beak and began like this: ""First of all, my friends, you must lay two sticks crosswise for a foundation, thus,"" and she placed them carefully on the branch before her.",Unknown
data/audio/processed/libritts/7850_281318_7850_281318_000023_000000.wav,7850,American,"""Criss cross, criss cross, so,"" interrupted the Wood Pigeon.",Unknown
data/audio/processed/libritts/7850_281318_7850_281318_000011_000004.wav,7850,American,"It was like a great big kindergarten of birds playing at a new building game, with Mother Magpie for the teacher.",Unknown
data/audio/processed/libritts/7850_281318_7850_281318_000008_000000.wav,7850,American,"So, in a great company, they came fluttering, hopping, twittering up to the elm tree where Mother Magpie nestled comfortably in her new house.",Unknown
data/audio/processed/libritts/7850_281318_7850_281318_000019_000002.wav,7850,American,"Tell us something new.""",Unknown
data/audio/processed/libritts/7850_281318_7850_281318_000011_000000.wav,7850,American,"She made them perch about her in a great circle, some on the lower branches of the trees, some on the bushes, and some on the ground among the grass and flowers.",Unknown
data/audio/processed/libritts/7850_281318_7850_281318_000011_000003.wav,7850,American,When these things were all piled up before her she told every bird to do just as she did.,Unknown
data/audio/processed/libritts/7850_281318_7850_281318_000000_000000.wav,7850,American,MOTHER MAGPIE'S KINDERGARTEN,Unknown
data/audio/processed/libritts/7850_281318_7850_281318_000025_000001.wav,7850,American,You are spoiling your nest.,Unknown
data/audio/processed/libritts/7850_281318_7850_281318_000012_000001.wav,7850,American,"And some of the birds, who were attentive and careful, soon saw how it was done, and started nice homes for themselves.",Unknown
data/audio/processed/libritts/7850_281318_7850_281318_000003_000003.wav,7850,American,She was indeed a clever bird!,Unknown
data/audio/processed/libritts/7850_281318_7850_281318_000003_000002.wav,7850,American,"Already she had found out a way, and was busily building a famous nest for herself.",Unknown
data/audio/processed/libritts/7850_281318_7850_281318_000012_000000.wav,7850,American,"She began to show them how to weave the bits of things together into nests, as they should be made.",Unknown
data/audio/processed/libritts/7850_281318_7850_281318_000012_000002.wav,7850,American,You have seen what wonderful swinging baskets the Oriole makes for his baby cradle?,Unknown
data/audio/processed/libritts/7850_281318_7850_281318_000003_000000.wav,7850,American,All except Mother Magpie!,Unknown
data/audio/processed/libritts/7850_281318_7850_281318_000028_000000.wav,7850,American,"But Mother Magpie was thoroughly disgusted, and refused to go on with the lesson which had been so rudely interrupted by her pupils.",Unknown
data/audio/processed/libritts/7850_281318_7850_281318_000003_000001.wav,7850,American,"She was not the best-oh, no!--but she was the cleverest and wisest of all the birds; it seemed as if she knew everything that a bird could know.",Unknown
data/audio/processed/libritts/7850_281318_7850_281318_000012_000003.wav,7850,American,"Well, it was the Magpie who taught him how, and he was the prize pupil, to be sure.",Unknown
data/audio/processed/libritts/7850_281318_7850_281318_000003_000005.wav,7850,American,About her house she built a fence of thorns to keep away the burglar birds who had already begun mischief among their peaceful neighbors.,Unknown
data/audio/processed/libritts/7850_281318_7850_281318_000006_000000.wav,7850,American,"""Oho!",Unknown
data/audio/processed/libritts/7850_281318_7850_281318_000031_000000.wav,7850,American,But the Wood Pigeon was in the worst case of them all.,Unknown
data/audio/processed/libritts/7850_281318_7850_281318_000006_000001.wav,7850,American,"Look there!"" he cried.",Unknown
data/audio/processed/libritts/7850_281318_7850_281318_000003_000004.wav,7850,American,"She gathered turf and sticks, and with clay bound them firmly together in a stout elm tree.",Unknown
data/audio/processed/libritts/7850_281318_7850_281318_000012_000004.wav,7850,American,"But some of the birds were not like him, nor like the patient little Wren.",Unknown
data/audio/processed/libritts/7850_281318_7850_281318_000017_000001.wav,7850,American,"""I knew that came next. That is what I told the Parrot but a moment since.""",Unknown
data/audio/processed/libritts/7850_281318_7850_281318_000006_000003.wav,7850,American,"Let us ask her to teach us.""",Unknown
data/audio/processed/libritts/7850_281318_7850_281318_000006_000002.wav,7850,American,"""Mother Magpie has found a way.",Unknown
data/audio/processed/libritts/7850_281318_7850_281318_000017_000000.wav,7850,American,"""Certainly, of course,"" screamed the Jackdaw.",Unknown
data/audio/processed/libritts/7850_281318_7850_281318_000003_000007.wav,7850,American,"She popped into her new house and sat there comfortably, peering out through the window slits with her sharp little eyes.",Unknown
data/audio/processed/libritts/7850_281318_7850_281318_000012_000005.wav,7850,American,"Some of them were lazy and stupid and envious of Mother Magpie's cosy nest, which was already finished, while theirs was yet to do.",Unknown
data/audio/processed/libritts/7850_281318_7850_281318_000027_000000.wav,7850,American,"""We all know that-anything more?"" chirped the chorus of birds, trying to conceal how anxious they were to know what came next, for the nests were only half finished.",Unknown
data/audio/processed/libritts/7850_281318_7850_281318_000001_000002.wav,7850,American,"But others are clumsy, and carelessly fastened to the bough, most unsafe cradles for the feathered baby on the treetop.",Unknown
data/audio/processed/libritts/7850_281318_7850_281318_000010_000000.wav,7850,American,"The Magpie said she would teach them if they would be a patient, diligent, obedient class of little birds.",Unknown
data/audio/processed/libritts/7850_281318_7850_281318_000010_000001.wav,7850,American,And they all promised that they would.,Unknown
data/audio/processed/libritts/7850_281318_7850_281318_000001_000003.wav,7850,American,"Sometimes after a heavy wind you find on the ground under the nest poor little broken eggs which rolled out and lost their chance of turning into birds with safe, safe wings of their own.",Unknown
data/audio/processed/libritts/7850_281318_7850_281318_000001_000001.wav,7850,American,"Some are wonderfully wrought, pretty little homes for birdikins.",Unknown
data/audio/processed/libritts/7850_281318_7850_281318_000001_000000.wav,7850,American,"Did you ever notice how different are the nests which the birds build in springtime, in tree or bush or sandy bank or hidden in the grass?",Unknown
data/audio/processed/libritts/7850_281318_7850_281318_000004_000001.wav,7850,American,"""Ha, ha!",Unknown
data/audio/processed/libritts/7850_281318_7850_281318_000001_000004.wav,7850,American,Now such sad things as this happen because in their youth the lazy father and mother birds did not learn their lesson when Mother Magpie had her class in nest making.,Unknown
data/audio/processed/libritts/7850_281318_7850_281318_000001_000005.wav,7850,American,The clumsiest nest of all is that which the Wood Pigeon tries to build.,Unknown
data/audio/processed/libritts/7850_281318_7850_281318_000004_000000.wav,7850,American,"""What silly birds they are!"" she croaked.",Unknown
data/audio/processed/libritts/7850_281318_7850_281318_000004_000002.wav,7850,American,"What would they not give for a nest like mine!""",Unknown
data/audio/processed/libritts/7850_281318_7850_281318_000015_000000.wav,7850,American,"""Oh yes, oh yes!"" croaked old Daddy Crow, interrupting her rudely.",Unknown
data/audio/processed/libritts/7850_281318_7850_281318_000001_000007.wav,7850,American,"And there is an old story about this, which I shall tell you.",Unknown
data/audio/processed/libritts/7850_281318_7850_281318_000001_000006.wav,7850,American,"Indeed, it is not a nest at all, only the beginning of one.",Unknown
data/audio/processed/libritts/7850_281318_7850_281318_000009_000000.wav,7850,American,"""O wise Mother Magpie, dear Mother Magpie,"" they cried, ""teach us how to build our nests like yours, for it is growing night, and we are tired and sleepy.""",Unknown
data/audio/processed/libritts/7850_281318_7850_281318_000015_000001.wav,7850,American,"""I thought that was the way to begin.""",Unknown
data/audio/processed/libritts/7850_73752_7850_73752_000006_000006.wav,7850,American,Oh! could it indeed be true?,Unknown
data/audio/processed/libritts/7850_73752_7850_73752_000003_000003.wav,7850,American,"He seated himself on a bench and thought of Henrietta Temple! he took out her note, and read it over and over again.",Unknown
data/audio/processed/libritts/7850_73752_7850_73752_000003_000016.wav,7850,American,"His constancy to her was now rewarded. As for his friends, the future must prove his gratitude to them.'",Unknown
data/audio/processed/libritts/7850_73752_7850_73752_000012_000000.wav,7850,American,"'Only my lord with him,' was the reply.",Unknown
data/audio/processed/libritts/7850_73752_7850_73752_000003_000002.wav,7850,American,Ferdinand felt his freedom as well as his happiness.,Unknown
data/audio/processed/libritts/7850_73752_7850_73752_000006_000007.wav,7850,American,"Was it not all a dream of his own creation, while his eye had been fixed in abstraction on that bright and flowing river?",Unknown
data/audio/processed/libritts/7850_73752_7850_73752_000006_000005.wav,7850,American,And now all had ended so happily!,Unknown
data/audio/processed/libritts/7850_73752_7850_73752_000003_000000.wav,7850,American,It was one of those soft summer mornings which are so delightful in a great city.,Unknown
data/audio/processed/libritts/7850_73752_7850_73752_000003_000015.wav,7850,American,"He could not flatter himself that he indeed merited such singular blessings; and yet with all his faults, which with him were but the consequences of his fiery youth, Ferdinand had been faithful, to Henrietta.",Unknown
data/audio/processed/libritts/7850_73752_7850_73752_000006_000000.wav,7850,American,Ah! that was a name that a little disturbed him; and yet he felt confidence now in Mirabel's prescience; he could not but believe that with time even mr Temple might be reconciled!,Unknown
data/audio/processed/libritts/7850_73752_7850_73752_000003_000005.wav,7850,American,"Restless with impending joy, he sauntered to the bridge, and leant over the balustrade, gazing on the waters in charmed and charming vacancy.",Unknown
data/audio/processed/libritts/7850_73752_7850_73752_000003_000010.wav,7850,American,"A noble fortune, which would permit him to redeem his inheritance, and rank him among the richest commoners of the realm, was to be controlled by one a few hours back a prisoner for desperate debts.",Unknown
data/audio/processed/libritts/7850_73752_7850_73752_000006_000003.wav,7850,American,What a Neapolitan ball was his career then!,Unknown
data/audio/processed/libritts/7850_73752_7850_73752_000003_000006.wav,7850,American,"How many incidents, how many characters, how many feelings flitted over his memory!",Unknown
data/audio/processed/libritts/7850_73752_7850_73752_000003_000012.wav,7850,American,What man in the world had friends like Ferdinand Armine?,Unknown
data/audio/processed/libritts/7850_73752_7850_73752_000003_000013.wav,7850,American,"Ferdinand Armine, who, two days back, deemed himself alone in the world!",Unknown
data/audio/processed/libritts/7850_73752_7850_73752_000006_000002.wav,7850,American,That was a mad life.,Unknown
data/audio/processed/libritts/7850_73752_7850_73752_000009_000004.wav,7850,American,"It is here that we should get our speeches by heart, invent our impromptus; muse over the caprices of our mistresses, destroy a cabinet, and save a nation.",Unknown
data/audio/processed/libritts/7850_73752_7850_73752_000010_000000.wav,7850,American,"About the time that Ferdinand directed his steps from these green retreats towards Berkeley Square, a servant summoned Miss Temple to her father.",Unknown
data/audio/processed/libritts/7850_73752_7850_73752_000009_000002.wav,7850,American,"What a pity, that instead of a princess in distress we meet only a nurserymaid!",Unknown
data/audio/processed/libritts/7850_73752_7850_73752_000004_000000.wav,7850,American,"Ferdinand Armine had great tenderness of disposition, and somewhat of a meditative mind; schooled by adversity, there was little doubt that his coming career would justify his favourable destiny.",Unknown
data/audio/processed/libritts/7850_73752_7850_73752_000009_000003.wav,7850,American,But here is the fitting and convenient locality to brood over our thoughts; to project the great and to achieve the happy.,Unknown
data/audio/processed/libritts/7850_73752_7850_73752_000009_000001.wav,7850,American,Kensington Gardens is almost the only place that has realised his idea of the forests of Spenser and Ariosto.,Unknown
data/audio/processed/libritts/7850_73752_7850_73752_000009_000000.wav,7850,American,"In exactly ten minutes it is in the power of every man to free himself from all the tumult of the world; the pangs of love, the throbs of ambition, the wear and tear of play, the recriminating boudoir, the conspiring club, the rattling hell; and find himself in a sublime sylvan solitude superior to the cedars of Lebanon, and inferior only in extent to the chestnut forests of Anatolia.",Unknown
data/audio/processed/libritts/7850_73752_7850_73752_000007_000000.wav,7850,American,"In the present unsettled, though hopeful state of affairs, Ferdinand would not go home.",Unknown
data/audio/processed/libritts/7850_73752_7850_73752_000007_000001.wav,7850,American,He was resolved to avoid any explanations until he heard from Lord Montfort.,Unknown
data/audio/processed/libritts/7850_73752_7850_73752_000007_000003.wav,7850,American,"As for Henrietta, it seemed to him that he never could have heart to meet her again, unless they were alone.",Unknown
data/audio/processed/libritts/7850_73752_7850_73752_000002_000000.wav,7850,American,"IN MOMENTS of deep feeling, alike sudden bursts of prosperity as in darker hours, man must be alone.",Unknown
data/audio/processed/libritts/7850_73752_7850_73752_000007_000004.wav,7850,American,"Count Mirabel was the only person to whom he could abandon his soul, and Count Mirabel was still in his first sleep.",Unknown
data/audio/processed/libritts/7850_73752_7850_73752_000002_000001.wav,7850,American,"It requires some self communion to prepare ourselves for good fortune, as well as to encounter difficulty, and danger, and disgrace.",Unknown
data/audio/processed/libritts/7850_73752_7850_73752_000005_000001.wav,7850,American,"Everything that had occurred previously seemed of another life; all his experience was concentrated in that wonderful drama that had commenced at Bath, the last scene of which was now approaching; the characters, his parents, Glastonbury, Katherine, Henrietta, Lord Montfort, Count Mirabel, himself, and mr Temple!",Unknown
data/audio/processed/libritts/7850_73752_7850_73752_000008_000002.wav,7850,American,"On every side the most charming retreats open to them, nor is there a metropolis in the world surrounded by so many rural villages, picturesque parks, and elegant casinos.",Unknown
data/audio/processed/libritts/7850_73752_7850_73752_000008_000003.wav,7850,American,"With the exception of Constantinople, there is no city in the world that can for a moment enter into competition with it.",Unknown
data/audio/processed/libritts/7850_73752_7850_73752_000005_000000.wav,7850,American,"It was barely a year since he had returned from Malta, but what an eventful twelvemonth!",Unknown
data/audio/processed/libritts/7850_73752_7850_73752_000008_000001.wav,7850,American,It seems to the writer of this history that the inhabitants of London are scarcely sufficiently sensible of the beauty of its environs.,Unknown
data/audio/processed/libritts/7850_73752_7850_73752_000003_000009.wav,7850,American,"A beautiful bride awaited him, whom he had loved with intense passion, and who he had thought but an hour ago was another's.",Unknown
data/audio/processed/libritts/7850_73752_7850_73752_000008_000000.wav,7850,American,"So Ferdinand entered Kensington Gardens, and walked in those rich glades and stately avenues.",Unknown
data/audio/processed/libritts/7850_73752_7850_73752_000006_000009.wav,7850,American,"He might be enchanted, but that was the talisman.",Unknown
data/audio/processed/libritts/7850_73752_7850_73752_000011_000000.wav,7850,American,'Is papa alone?' enquired Miss Temple.,Unknown
data/audio/processed/libritts/7850_73752_7850_73752_000006_000008.wav,7850,American,But then there was Henrietta's letter.,Unknown
data/audio/processed/libritts/7850_111771_7850_111771_000007_000002.wav,7850,American,"After Grant had turned the Confederate right flank, Sherman was intercepted between Longstreet and Bragg, thus cutting Longstreet entirely out, and preventing another junction being possible.",Unknown
data/audio/processed/libritts/7850_111771_7850_111771_000007_000003.wav,7850,American,"Resolutions of thanks were passed in Ohio and New York, and Congress created Grant a Lieutenant General, a commission which had been held by no one since General Scott resigned.",Unknown
data/audio/processed/libritts/7850_111771_7850_111771_000007_000000.wav,7850,American,"""Considering the strength of the rebel position, and the difficulty of storming his intrenchments, the battle of Chattanooga must be considered the most remarkable in history.",Unknown
data/audio/processed/libritts/7850_111771_7850_111771_000007_000004.wav,7850,American,"Indeed, if ever a General deserved honor, Grant had won it; he had opened the Mississippi to navigation, and had captured nearly one hundred thousand prisoners and arms.""",Unknown
data/audio/processed/libritts/7850_111771_7850_111771_000002_000000.wav,7850,American,No other excuse can be assigned for the slander and vituperation which has from time to time been heaped upon the fair reputation of General u s Grant.,Unknown
data/audio/processed/libritts/7850_111771_7850_111771_000013_000000.wav,7850,American,"General Grant proved to be a writer of no low order, and his autobiography is a very readable book.",Unknown
data/audio/processed/libritts/7850_111771_7850_111771_000013_000001.wav,7850,American,"On july twenty third eighteen eighty five, the General surrendered to a loathsome cancer, and the testimonials of devotion shown the honored dead; and the bereaved family throughout the civilized world, indicated the stronghold upon the hearts of the people held by the dead General.",Unknown
data/audio/processed/libritts/7850_111771_7850_111771_000005_000003.wav,7850,American,"Grant acted as mustering officer until, being commissioned colonel of the Twenty first Illinois Volunteers, he took the field.",Unknown
data/audio/processed/libritts/7850_111771_7850_111771_000008_000000.wav,7850,American,He was now commander of all the Federal forces.,Unknown
data/audio/processed/libritts/7850_111771_7850_111771_000008_000001.wav,7850,American,He at once inaugurated two campaigns to be carried on at once.,Unknown
data/audio/processed/libritts/7850_111771_7850_111771_000005_000002.wav,7850,American,When the news of the fall of Fort Sumter reached Galena he immediately raised a company and marched to Springfield where they tendered their services to the governor.,Unknown
data/audio/processed/libritts/7850_111771_7850_111771_000005_000000.wav,7850,American,"Having married a Miss Dent, of saint Louis, he accordingly moved onto a farm near that city.",Unknown
data/audio/processed/libritts/7850_111771_7850_111771_000008_000002.wav,7850,American,"One under Sherman, against Atlanta commanded by the skillful rebel General Johnson; the other under Meade, directed against Lee and the Confederate capitol.",Unknown
data/audio/processed/libritts/7850_111771_7850_111771_000011_000002.wav,7850,American,"They visited nearly all the countries of Europe, and part of those of Africa and Asia.",Unknown
data/audio/processed/libritts/7850_111771_7850_111771_000000_000000.wav,7850,American,ULYSSES SIMPSON GRANT.,Unknown
data/audio/processed/libritts/7850_111771_7850_111771_000011_000003.wav,7850,American,"On this trip the Grant party were the guests of nearly all the crowned heads of those foreign countries, everywhere receiving the most exalted honors it has ever been the pleasure of an American to enjoy, and on his return to the United States they were the recipients of an ovation in many of the principal cities of this country.",Unknown
data/audio/processed/libritts/7850_111771_7850_111771_000005_000004.wav,7850,American,His first great victory was the capture of Fort Donelson with fifteen thousand prisoners.,Unknown
data/audio/processed/libritts/7850_111771_7850_111771_000005_000006.wav,7850,American,"I propose to move upon your works at once."" The fall of Fort Donelson and the capture of its garrison being the first substantial victory that had crowned the Union cause, together with the above described answer to General Buckner, brought the name of General Grant prominently before the country.",Unknown
data/audio/processed/libritts/7850_111771_7850_111771_000011_000000.wav,7850,American,"When his public services were finished he started in company with his wife, son Jesse, and a few friends.",Unknown
data/audio/processed/libritts/7850_111771_7850_111771_000003_000001.wav,7850,American,Thomas l Hamer he was admitted at West Point in eighteen thirty nine.,Unknown
data/audio/processed/libritts/7850_111771_7850_111771_000012_000000.wav,7850,American,His success seems to have been the outgrowth of hard study and ability to perform the most exhaustive labor without fatigue.,Unknown
data/audio/processed/libritts/7850_111771_7850_111771_000003_000002.wav,7850,American,"Personally, at this early age, he detested war and was opposed to accepting the opportunity, but his father persuaded him to go, and his name was blunderingly registered as u s, instead of h u, hence he was ever after known as u s Grant.",Unknown
data/audio/processed/libritts/7850_111771_7850_111771_000012_000001.wav,7850,American,"The scenes of his later days were clouded with the intrigues of a stock gambler, but the stain that the Grant Ward failure seemed likely to throw on the spotless reputation of General Grant was wiped away when the facts were brought to light, and a new lustre was added to his fame by the self sacrifice shown in the final settlement.",Unknown
data/audio/processed/libritts/7850_111771_7850_111771_000006_000002.wav,7850,American,General Halleck in speaking of this battle said:,Unknown
data/audio/processed/libritts/7850_111771_7850_111771_000006_000001.wav,7850,American,Now came the battle of Chattanooga.,Unknown
data/audio/processed/libritts/7850_111771_7850_111771_000006_000000.wav,7850,American,"Pittsburgh Landing followed and then Grant determined to take Vicksburg. All his generals declared the plan he proposed unmilitary and impossible, but after several unsuccessful attempts the Gibraltar of the Mississippi was captured, and this time twenty seven thousand prisoners taken.",Unknown
data/audio/processed/libritts/7850_111771_7850_111771_000001_000000.wav,7850,American,"When a man is energetic and determines to be somebody in the world-which is praiseworthy so long as that energy is guided by propriety and a just conception of right-there are always scores, hundreds, perhaps thousands of people who endeavor to depreciate that man's reward.",Unknown
data/audio/processed/libritts/7850_111771_7850_111771_000004_000004.wav,7850,American,"After the war he was stationed at Detroit, and Sacketts Harbor, but this kind of inactivity was ill suited to the restless nature of Grant; he therefore resigned.",Unknown
data/audio/processed/libritts/7850_111771_7850_111771_000010_000001.wav,7850,American,"At the next Republican Convention, Grant was nominated for President on the first ballot, and was elected over Seymour, and was re-elected a second term by an increased majority.",Unknown
data/audio/processed/libritts/7850_111771_7850_111771_000009_000004.wav,7850,American,"Time wore away, and on the ninth of April, eighteen sixty five, Grant captured the Confederate army under Lee, thus virtually ending the war.",Unknown
data/audio/processed/libritts/7850_111771_7850_111771_000010_000000.wav,7850,American,"On july twenty fifth eighteen sixty six, he was made general of the United States army; the rank having been created for him, he was the first to hold it.",Unknown
data/audio/processed/libritts/7850_111771_7850_111771_000009_000000.wav,7850,American,The capture of Lee was a far more difficult undertaking.,Unknown
data/audio/processed/libritts/7850_111771_7850_111771_000004_000003.wav,7850,American,"The Mexican war came on and Grant here distinguished himself, rising to the rank of captain.",Unknown
data/audio/processed/libritts/7850_111771_7850_111771_000004_000002.wav,7850,American,"At this time Grant was not taken with war, and probably evinced little interest in army tactics.",Unknown
data/audio/processed/libritts/7850_111771_7850_111771_000009_000001.wav,7850,American,"After various flanking movements and costly assaults, the problem of taking Lee narrowed itself down to a siege of Petersburg.",Unknown
data/audio/processed/libritts/7850_111771_7850_111771_000009_000003.wav,7850,American,"Lee attempted to draw off attention toward Washington, but General Sheridan drove Early out of the Shenandoah Valley, devastating the country to such an extent that it was impossible to forage an army there should Lee attempt such a maneuver again.",Unknown
data/audio/processed/libritts/7850_111771_7850_111771_000004_000000.wav,7850,American,"In eighteen forty three he graduated, ranking twenty first in a class of thirty nine.",Unknown
data/audio/processed/libritts/7850_111771_7850_111771_000004_000001.wav,7850,American,It will be remembered that Lee and McClellan each ranked second when they graduated.,Unknown
data/audio/processed/libritts/7850_111771_7850_111771_000009_000002.wav,7850,American,Grant perceived that his only hope lie in literally starving the Confederate army out by cutting off all resources as far as practicable.,Unknown
data/audio/processed/libritts/174_168635_174_168635_000025_000000.wav,174,American,"The man no longer produced on her the effect of being old or poor; she thought Jean Valjean handsome, just as she thought the hovel pretty.",Unknown
data/audio/processed/libritts/174_168635_174_168635_000039_000001.wav,174,American,Good thoughts have their abysses as well as evil ones.,Unknown
data/audio/processed/libritts/174_168635_174_168635_000042_000004.wav,174,American,"At times, he reflected with a sort of joy that she would be ugly.",Unknown
data/audio/processed/libritts/174_168635_174_168635_000031_000001.wav,174,American,"This being the only window in the house, no neighbors' glances were to be feared from across the way or at the side.",Unknown
data/audio/processed/libritts/174_168635_174_168635_000042_000003.wav,174,American,The best of us are not exempt from egotistical thoughts.,Unknown
data/audio/processed/libritts/174_168635_174_168635_000042_000002.wav,174,American,"He saw a whole future stretching out before him, illuminated by Cosette as by a charming light.",Unknown
data/audio/processed/libritts/174_168635_174_168635_000031_000000.wav,174,American,"The chamber with a dressing room, which he occupied with Cosette, was the one whose window opened on the boulevard.",Unknown
data/audio/processed/libritts/174_168635_174_168635_000017_000000.wav,174,American,Jean Valjean had never loved anything; for twenty five years he had been alone in the world.,Unknown
data/audio/processed/libritts/174_168635_174_168635_000020_000000.wav,174,American,"Poor old man, with a perfectly new heart!",Unknown
data/audio/processed/libritts/174_168635_174_168635_000042_000001.wav,174,American,"Life, henceforth, appeared to him to be full of interest; men seemed to him good and just; he no longer reproached any one in thought; he saw no reason why he should not live to be a very old man, now that this child loved him.",Unknown
data/audio/processed/libritts/174_168635_174_168635_000027_000001.wav,174,American,"Destiny suddenly united and wedded with its irresistible power these two uprooted existences, differing in age, alike in sorrow.",Unknown
data/audio/processed/libritts/174_168635_174_168635_000027_000000.wav,174,American,"Nature, a difference of fifty years, had set a profound gulf between Jean Valjean and Cosette; destiny filled in this gulf.",Unknown
data/audio/processed/libritts/174_168635_174_168635_000027_000002.wav,174,American,"One, in fact, completed the other.",Unknown
data/audio/processed/libritts/174_168635_174_168635_000036_000000.wav,174,American,"It sometimes happened that Jean Valjean clasped her tiny red hand, all cracked with chilblains, and kissed it.",Unknown
data/audio/processed/libritts/174_168635_174_168635_000036_000001.wav,174,American,"The poor child, who was used to being beaten, did not know the meaning of this, and ran away in confusion.",Unknown
data/audio/processed/libritts/174_168635_174_168635_000033_000000.wav,174,American,"It was this old woman, ornamented with the name of the principal lodger, and in reality intrusted with the functions of portress, who had let him the lodging on Christmas eve.",Unknown
data/audio/processed/libritts/174_168635_174_168635_000018_000000.wav,174,American,"When he saw Cosette, when he had taken possession of her, carried her off, and delivered her, he felt his heart moved within him.",Unknown
data/audio/processed/libritts/174_168635_174_168635_000033_000001.wav,174,American,"He had represented himself to her as a gentleman of means who had been ruined by Spanish bonds, who was coming there to live with his little daughter.",Unknown
data/audio/processed/libritts/174_168635_174_168635_000040_000001.wav,174,American,"And then he talked of her mother, and he made her pray.",Unknown
data/audio/processed/libritts/174_168635_174_168635_000022_000001.wav,174,American,The Bishop had caused the dawn of virtue to rise on his horizon; Cosette caused the dawn of love to rise.,Unknown
data/audio/processed/libritts/174_168635_174_168635_000033_000003.wav,174,American,"It was this good woman who had lighted the fire in the stove, and prepared everything on the evening of their arrival.",Unknown
data/audio/processed/libritts/174_168635_174_168635_000027_000004.wav,174,American,To meet was to find each other.,Unknown
data/audio/processed/libritts/174_168635_174_168635_000027_000005.wav,174,American,"At the mysterious moment when their hands touched, they were welded together. When these two souls perceived each other, they recognized each other as necessary to each other, and embraced each other closely.",Unknown
data/audio/processed/libritts/174_168635_174_168635_000040_000000.wav,174,American,"To teach Cosette to read, and to let her play, this constituted nearly the whole of Jean Valjean's existence.",Unknown
data/audio/processed/libritts/174_168635_174_168635_000030_000001.wav,174,American,There he seemed perfectly secure.,Unknown
data/audio/processed/libritts/174_168635_174_168635_000024_000007.wav,174,American,"Thus, from the very first day, all her sentient and thinking powers loved this kind man.",Unknown
data/audio/processed/libritts/174_168635_174_168635_000030_000000.wav,174,American,"Moreover, Jean Valjean had chosen his refuge well.",Unknown
