file_path,speaker_id,accent,transcription,gender
data/audio/processed/libritts/5895_34615_5895_34615_000013_000004.wav,5895,American,"A Hottentot profile cannot be changed into a Roman outline, but out of a Grecian nose you may make a Calmuck's.",Unknown
data/audio/processed/libritts/7850_73752_7850_73752_000003_000003.wav,7850,American,"He seated himself on a bench and thought of Henrietta Temple! he took out her note, and read it over and over again.",Unknown
data/audio/processed/libritts/1272_135031_1272_135031_000051_000000.wav,1272,American,"""Do you suppose Ruggedo destroyed them?""",Unknown
data/audio/processed/libritts/2277_149896_2277_149896_000006_000000.wav,2277,American,"Many little wrinkles gathered between his eyes as he contemplated this, and his brow moistened.",Unknown
data/audio/processed/libritts/1462_170138_1462_170138_000015_000001.wav,1462,American,"""He's hit terribly hard.",Unknown
data/audio/processed/libritts/6319_64726_6319_64726_000008_000000.wav,6319,American,"""What are you doing?"" asked the princess.",Unknown
data/audio/processed/libritts/2086_149220_2086_149220_000028_000000.wav,2086,American,"Phoebe was on the point of retreating, but turned back, with some hesitation; for she did not exactly comprehend his manner, although, on better observation, its feature seemed rather to be lack of ceremony than any approach to offensive rudeness.",Unknown
data/audio/processed/libritts/251_136532_251_136532_000023_000001.wav,251,American,"""I'd hoped it would be you; your voice would carry the most weight.",Unknown
data/audio/processed/libritts/7850_73752_7850_73752_000002_000000.wav,7850,American,"IN MOMENTS of deep feeling, alike sudden bursts of prosperity as in darker hours, man must be alone.",Unknown
data/audio/processed/libritts/6241_61946_6241_61946_000034_000000.wav,6241,American,"""If they are really intelligent,"" I said to myself, ""they will certainly not make the attempt.",Unknown
data/audio/processed/libritts/2412_153948_2412_153948_000015_000003.wav,2412,American,Could I hope to cross it?,Unknown
data/audio/processed/libritts/2428_83699_2428_83699_000031_000001.wav,2428,American,"I rang again, and again with all the force I could.",Unknown
data/audio/processed/libritts/2902_9008_2902_9008_000026_000001.wav,2902,American,I plead guilty myself.,Unknown
data/audio/processed/libritts/7850_111771_7850_111771_000005_000002.wav,7850,American,When the news of the fall of Fort Sumter reached Galena he immediately raised a company and marched to Springfield where they tendered their services to the governor.,Unknown
data/audio/processed/libritts/5895_34615_5895_34615_000019_000005.wav,5895,American,It had been stamped for ever on his face.,Unknown
data/audio/processed/libritts/5895_34615_5895_34615_000020_000006.wav,5895,American,"One corner of the mouth was raised, in mockery of the human race; the other side, in blasphemy of the gods.",Unknown
data/audio/processed/libritts/2803_154320_2803_154320_000014_000000.wav,2803,American,"""Why, john?""",Unknown
data/audio/processed/libritts/2428_83705_2428_83705_000015_000004.wav,2428,American,I did not want any unpleasantness; and I am quite sure there would have been unpleasantness had I demurred.,Unknown
data/audio/processed/libritts/2086_149220_2086_149220_000004_000006.wav,2086,American,"Summer squashes almost in their golden blossom; cucumbers, now evincing a tendency to spread away from the main stock, and ramble far and wide; two or three rows of string beans and as many more that were about to festoon themselves on poles; tomatoes, occupying a site so sheltered and sunny that the plants were already gigantic, and promised an early and abundant harvest.",Unknown
data/audio/processed/libritts/8297_275155_8297_275155_000020_000002.wav,8297,American,"""Is this woman mad?"" he said to himself.",Unknown
data/audio/processed/libritts/6319_64726_6319_64726_000005_000001.wav,6319,American,It is true I cannot entirely undo what my elder has done.,Unknown
data/audio/processed/libritts/7850_73752_7850_73752_000006_000003.wav,7850,American,What a Neapolitan ball was his career then!,Unknown
data/audio/processed/libritts/2277_149896_2277_149896_000019_000002.wav,2277,American,"Pedestrians had turned up collars, and trousers at the bottom.",Unknown
data/audio/processed/libritts/2035_147961_2035_147961_000007_000009.wav,2035,American,"Presently, in one of those sobbing intervals between the blasts, the coyotes tuned up with their whining howl; one, two, three, then all together-to tell us that winter was coming.",Unknown
data/audio/processed/libritts/5338_284437_5338_284437_000052_000000.wav,5338,American,"""Oh, there are fairies, of course, as there are everywhere,"" answered Tourmaline; ""but none that we can call to our assistance, or command to do our bidding.""",Unknown
data/audio/processed/libritts/2086_149220_2086_149220_000015_000001.wav,2086,American,"""I did not know that my cousin Hepzibah's garden was under another person's care.""",Unknown
data/audio/processed/libritts/1993_147966_1993_147966_000020_000001.wav,1993,American,"After dinner Jake and Otto, their damp clothes now dried on them, stretched their stiff arms and plunged again into the drifts.",Unknown
data/audio/processed/libritts/2412_153954_2412_153954_000004_000004.wav,2412,American,"I was dazzled as I saw one after the other, of whom I could only feel that each was the loveliest I had ever seen.",Unknown
data/audio/processed/libritts/7976_110523_7976_110523_000016_000004.wav,7976,American,"All night long they walked on, and as day broke they came to their father's house.",Unknown
data/audio/processed/libritts/3000_15664_3000_15664_000020_000010.wav,3000,American,"Then fell the gloaming, making everything still more forbidding and mysterious.",Unknown
data/audio/processed/libritts/5338_284437_5338_284437_000050_000000.wav,5338,American,"""I know,"" answered Tourmaline; ""but I hope such a responsibility will not fall upon my shoulders.",Unknown
data/audio/processed/libritts/2086_149220_2086_149220_000007_000000.wav,2086,American,"The girl ran into the house to get some crumbs of bread, cold potatoes, and other such scraps as were suitable to the accommodating appetite of fowls.",Unknown
data/audio/processed/libritts/3170_137482_3170_137482_000008_000000.wav,3170,American,"The city was alive with complaints, and we laughed at the useless search made by the police to find out those who disturbed the peace of the inhabitants.",Unknown
data/audio/processed/libritts/6345_93302_6345_93302_000045_000000.wav,6345,American,"""Of course, if you like,"" he said uncomfortably; yet she could see he was glad that she had broken that desolate silence.",Unknown
data/audio/processed/libritts/8297_275155_8297_275155_000014_000000.wav,8297,American,"""Am I really to understand, mrs Presty, that Catherine-""",Unknown
data/audio/processed/libritts/2428_83705_2428_83705_000039_000007.wav,2428,American,Besides which we can always sell the coupons and railway passes which we don't use.,Unknown
data/audio/processed/libritts/3853_163249_3853_163249_000036_000002.wav,3853,American,"I, too, have prepared for it, and even spoken to mrs Amory.",Unknown
data/audio/processed/libritts/3000_15664_3000_15664_000003_000001.wav,3000,American,But it is far better to go afoot.,Unknown
data/audio/processed/libritts/1462_170142_1462_170142_000002_000004.wav,1462,American,"A coal fire was crackling in the grate and the lamps were lit, for it was already beginning to grow dark outside.",Unknown
data/audio/processed/libritts/7976_105575_7976_105575_000007_000001.wav,7976,American,"There were no breastworks, yet that one little brigade of Hamilton's division stood there in the open and repulsed assault after assault.",Unknown
data/audio/processed/libritts/3752_4944_3752_4944_000004_000001.wav,3752,American,"""Captain Frere says that the scenery is delightful."" ""So it is,"" returned North, looking askance, ""but the prisoners are not delightful.""",Unknown
data/audio/processed/libritts/1988_24833_1988_24833_000008_000001.wav,1988,American,"So we both try to do a little better, and a lot of things we used to argue and fight about, like my jazz records, we just kid each other about now.",Unknown
data/audio/processed/libritts/6345_64257_6345_64257_000003_000000.wav,6345,American,"That night, and every night until the dust was laid to the dust, Mary slept well; and through the days she had great composure; but, when the funeral was over, came a collapse and a change.",Unknown
data/audio/processed/libritts/2035_147961_2035_147961_000034_000002.wav,2035,American,"For Antonia and me, the story of the wedding party was never at an end.",Unknown
data/audio/processed/libritts/6319_275224_6319_275224_000026_000000.wav,6319,American,"""I am not thinking about the garden, mamma,"" replied the young girl, without lifting up her face; ""we can plant new flowers, and tie up even some of these afresh.",Unknown
data/audio/processed/libritts/7850_73752_7850_73752_000009_000003.wav,7850,American,But here is the fitting and convenient locality to brood over our thoughts; to project the great and to achieve the happy.,Unknown
data/audio/processed/libritts/5338_284437_5338_284437_000031_000001.wav,5338,American,A powerful ruler ought to be rich and to live in a splendid palace.,Unknown
data/audio/processed/libritts/6345_93306_6345_93306_000042_000001.wav,6345,American,"I will catch the night train, and bring my mother up to morrow.",Unknown
data/audio/processed/libritts/1988_24833_1988_24833_000033_000001.wav,1988,American,"""Pop, that's not fair!",Unknown
data/audio/processed/libritts/8297_275155_8297_275155_000004_000001.wav,8297,American,He read the paragraph in which it appeared.,Unknown
data/audio/processed/libritts/2412_153954_2412_153954_000006_000000.wav,2412,American,"When we had got past the village the fog rose, and revealed magnificent views of the snowy mountains and their nearer abutments, while in front I could now and again catch glimpses of the great plains which I had surveyed on the preceding evening.",Unknown
data/audio/processed/libritts/3752_4943_3752_4943_000048_000000.wav,3752,American,"""Hold on to me, Miss Nancy,"" said the giant, ""I'm big enough to carry double.""",Unknown
data/audio/processed/libritts/7976_105575_7976_105575_000011_000002.wav,7976,American,Poor Jimmy King! he survived the war only to be murdered later on a plantation in Mississippi.,Unknown
data/audio/processed/libritts/6319_275224_6319_275224_000021_000001.wav,6319,American,"Making a sort of eddying circuit round the garden, he knocked over the Convolvulus pole, tore the strips from the stick that held up the white Lily, loosed all the Carnation flowers from their fastenings, broke the Rose Tree down, and levelled the Sweet Peas to the ground.",Unknown
data/audio/processed/libritts/1462_170138_1462_170138_000001_000004.wav,1462,American,"He spoke with an extreme Oxford accent, and when he was talking well, his face sometimes wore the rapt expression of a very emotional man listening to music.",Unknown
data/audio/processed/libritts/7850_286674_7850_286674_000005_000000.wav,7850,American,"Like most growing children, the Dragon Fly larvae and Nymphs had to eat a great deal.",Unknown
data/audio/processed/libritts/5895_34622_5895_34622_000034_000000.wav,5895,American,"""Father, you look like a sorcerer!""",Unknown
data/audio/processed/libritts/6313_66125_6313_66125_000082_000000.wav,6313,American,"""Yes; haul away.",Unknown
data/audio/processed/libritts/174_50561_174_50561_000061_000000.wav,174,American,"""Bed time, children!""",Unknown
data/audio/processed/libritts/174_50561_174_50561_000019_000000.wav,174,American,THE EMPEROR'S DAUGHTER,Unknown
data/audio/processed/libritts/6319_64726_6319_64726_000017_000001.wav,6319,American,"The lady in waiting became very impatient, and at length announced to the princess that they all waited for her.",Unknown
data/audio/processed/libritts/7976_110523_7976_110523_000023_000001.wav,7976,American,"We are going into the forest to hew wood, and in the evening, when we are ready, we will come and fetch you again.""",Unknown
data/audio/processed/libritts/7850_286674_7850_286674_000008_000001.wav,7850,American,"""I wish I could sting him.""",Unknown
data/audio/processed/libritts/5895_34629_5895_34629_000011_000000.wav,5895,American,"Ursus had made his arrangements with the tavern keeper, Master Nicless, who, owing to his respect for the law, would not admit the wolf without charging him extra.",Unknown
data/audio/processed/libritts/7976_110124_7976_110124_000032_000002.wav,7976,American,"The youngest one pretended that she, too, was asleep.",Unknown
data/audio/processed/libritts/1462_170142_1462_170142_000031_000002.wav,1462,American,He moved uneasily and his chair creaked.,Unknown
data/audio/processed/libritts/3853_163249_3853_163249_000130_000000.wav,3853,American,"""David sends you these, dear.",Unknown
data/audio/processed/libritts/7976_105575_7976_105575_000011_000012.wav,7976,American,Yet it looked very bad for us.,Unknown
data/audio/processed/libritts/2277_149897_2277_149897_000021_000001.wav,2277,American,"He tried to get the interest of things about him, but it was not to be.",Unknown
data/audio/processed/libritts/3752_4944_3752_4944_000080_000000.wav,3752,American,"""Captain Burgess,"" protested North, ""I assure you that he does not deserve punishment.",Unknown
data/audio/processed/libritts/3752_4943_3752_4943_000061_000000.wav,3752,American,"Kirkland was put into a separate cell that night; and Troke, by way of assuring him a good night's rest, told him that he was to have ""fifty"" in the morning.",Unknown
data/audio/processed/libritts/1919_142785_1919_142785_000012_000001.wav,1919,American,"Let it stand four or five days, boil it all up, and when cold, strain the liquor through a piece of muslin, and store it away in small bottles well sealed.",Unknown
data/audio/processed/libritts/251_118436_251_118436_000034_000000.wav,251,American,'Brother!' she sobbed.,Unknown
data/audio/processed/libritts/1462_170142_1462_170142_000025_000001.wav,1462,American,He put out his hand toward her as he looked away again into the fire.,Unknown
data/audio/processed/libritts/84_121550_84_121550_000106_000000.wav,84,American,"Thereafter four I saw of humble aspect, And behind all an aged man alone Walking in sleep with countenance acute.",Unknown
data/audio/processed/libritts/7850_73752_7850_73752_000003_000013.wav,7850,American,"Ferdinand Armine, who, two days back, deemed himself alone in the world!",Unknown
data/audio/processed/libritts/7976_110523_7976_110523_000029_000006.wav,7976,American,"Oh! how horribly the witch howled; but Grethel ran away, and left her to burn to ashes.",Unknown
data/audio/processed/libritts/6313_76958_6313_76958_000021_000002.wav,6313,American,"That's the way I'm going to do it, to night.""",Unknown
data/audio/processed/libritts/6313_76958_6313_76958_000017_000000.wav,6313,American,"""The pony did most of it,"" admitted the lad.",Unknown
data/audio/processed/libritts/2803_161169_2803_161169_000008_000002.wav,2803,American,"The entrance is light, because it opens so wide; but we can see that the floor slopes downward, and the way looks dark and narrow before us.",Unknown
data/audio/processed/libritts/84_121550_84_121550_000125_000000.wav,84,American,"As soon as on my vision smote the power Sublime, that had already pierced me through Ere from my boyhood I had yet come forth,",Unknown
data/audio/processed/libritts/2412_153948_2412_153948_000008_000002.wav,2412,American,"The climate was temperate, and very healthy; there were no wild animals, nor were the natives dangerous, being few in number and of an intelligent tractable disposition.",Unknown
data/audio/processed/libritts/6313_66125_6313_66125_000036_000003.wav,6313,American,"Ain't no use to expect him to hook himself onto the line, even if he does wake up,"" decided the guide with emphasis, beginning to haul up the lariat, which he coiled neatly on the rock in front of him.",Unknown
data/audio/processed/libritts/5694_64038_5694_64038_000023_000000.wav,5694,American,"We were inured to privations and hardships; had been upon every march, in every battle, in every skirmish, in every advance, in every retreat, in every victory, in every defeat.",Unknown
data/audio/processed/libritts/3536_8226_3536_8226_000013_000000.wav,3536,American,"""It ain't to be done anyways;--not in my way of business.",Unknown
data/audio/processed/libritts/174_168635_174_168635_000027_000002.wav,174,American,"One, in fact, completed the other.",Unknown
data/audio/processed/libritts/2086_149220_2086_149220_000004_000005.wav,2086,American,"The remainder of the garden presented a well selected assortment of esculent vegetables, in a praiseworthy state of advancement.",Unknown
data/audio/processed/libritts/3536_23268_3536_23268_000021_000000.wav,3536,American,"""I command you to stay at home this evening."" And he walked immediately out of the apartment by another door.",Unknown
data/audio/processed/libritts/6345_93302_6345_93302_000069_000003.wav,6345,American,"I didn't think a decent man could do such things."" She was pulling on her gloves.",Unknown
data/audio/processed/libritts/7976_110523_7976_110523_000028_000000.wav,7976,American,"Every morning the old witch came to the cage and said, ""Hansel, stretch out your finger that I may feel whether you are getting fat."" But Hansel used to stretch out a bone, and the old woman, having very bad sight, thought it was his finger, and wondered very much why he did not get fat.",Unknown
data/audio/processed/libritts/2803_154328_2803_154328_000080_000003.wav,2803,American,"Where chance led them, but at any rate they were free.",Unknown
data/audio/processed/libritts/8297_275154_8297_275154_000016_000000.wav,8297,American,"""Give me her address.",Unknown
data/audio/processed/libritts/7976_110523_7976_110523_000008_000000.wav,7976,American,"""No, wife,"" replied he, ""that I can never do; how can you bring your heart to leave my children all alone in the wood; for the wild beasts will soon come and tear them to pieces?""",Unknown
data/audio/processed/libritts/6241_61946_6241_61946_000017_000000.wav,6241,American,"""We may do so,"" was my reply, ""but what about our worthy guide?""",Unknown
data/audio/processed/libritts/84_121123_84_121123_000056_000004.wav,84,American,"The doctor of the dead then laid his permit on the corner of the table, and having fulfilled his duty, was conducted out by d'Avrigny.",Unknown
data/audio/processed/libritts/7850_281318_7850_281318_000002_000000.wav,7850,American,"In the early springtime of the world, when birds were first made, none of them-except Mother Magpie-knew how to build a nest.",Unknown
data/audio/processed/libritts/5536_43363_5536_43363_000001_000001.wav,5536,American,The Sacred Lock of Hair. Reincarnation and the Converse of Spirits.,Unknown
data/audio/processed/libritts/5338_284437_5338_284437_000010_000000.wav,5338,American,"""A splendid palace!"" exclaimed one of the Pinkies, and then they looked at one another in amazement and seemed to doubt that their ears had heard aright.",Unknown
data/audio/processed/libritts/3752_4943_3752_4943_000050_000002.wav,3752,American,"Just as he reached it, however, the figure of mr North rose from behind a pile of stones.",Unknown
data/audio/processed/libritts/174_50561_174_50561_000029_000000.wav,174,American,THE WANDERING SINGER,Unknown
data/audio/processed/libritts/7976_105575_7976_105575_000010_000001.wav,7976,American,"And so it was that within two weeks my regiment was placed outside the breastworks at Corinth, to wait and receive another awful assault.",Unknown
data/audio/processed/libritts/1462_170145_1462_170145_000021_000000.wav,1462,American,Alexander moved restlessly.,Unknown
data/audio/processed/libritts/251_137823_251_137823_000059_000001.wav,251,American,"While they ate, mr Swift managed after some difficulty to get a call through to the Harkness Hospital. His face was grave as he hung up.",Unknown
data/audio/processed/libritts/3536_8226_3536_8226_000024_000001.wav,3536,American,"Bozzle away from his own home, out on business, with his coat buttoned over his breast, and his best hat in his hand, was aware that he commanded respect,--and he could carry himself accordingly.",Unknown
data/audio/processed/libritts/84_121123_84_121123_000008_000002.wav,84,American,"His glance, at first wandering, fixed itself upon Morrel.",Unknown
data/audio/processed/libritts/3170_137482_3170_137482_000068_000000.wav,3170,American,"I threw myself at his feet to assure him of my gratitude, and embraced him calling him my father.",Unknown
data/audio/processed/libritts/1462_170145_1462_170145_000003_000002.wav,1462,American,"Besides his sleeping room and bath, there was a large room, formerly a painter's studio, which he used as a study and office.",Unknown
data/audio/processed/libritts/2035_147960_2035_147960_000019_000000.wav,2035,American,"Antonia broke in: ""He fight something awful!",Unknown
data/audio/processed/libritts/5338_284437_5338_284437_000040_000000.wav,5338,American,Cap'n Bill finished the story by telling of their escape through the Fog Bank.,Unknown
data/audio/processed/libritts/5694_64029_5694_64029_000026_000000.wav,5694,American,The spectacle was grand.,Unknown
data/audio/processed/libritts/3000_15664_3000_15664_000039_000000.wav,3000,American,"The great wilds of our country, once held to be boundless and inexhaustible, are being rapidly invaded and overrun in every direction, and everything destructible in them is being destroyed.",Unknown
data/audio/processed/libritts/2035_147961_2035_147961_000005_000008.wav,2035,American,"Though we had come from such different parts of the world, in both of us there was some dusky superstition that those shining groups have their influence upon what is and what is not to be.",Unknown
data/audio/processed/libritts/7976_110523_7976_110523_000027_000002.wav,7976,American,"Will they not be sweet?"" So Hansel reached up and broke a piece off the roof, in order to see how it tasted; while Grethel stepped up to the window and began to bite it.",Unknown
data/audio/processed/libritts/2428_83699_2428_83699_000007_000002.wav,2428,American,"I was not sure what, in this case, an old-fashioned Christmas might happen to mean.",Unknown
data/audio/processed/libritts/5895_34629_5895_34629_000019_000001.wav,5895,American,"There was a travelling menagerie, where was to be seen a performing tiger, who, lashed by the keeper, snapped at the whip and tried to swallow the lash.",Unknown
data/audio/processed/libritts/2803_161169_2803_161169_000004_000004.wav,2803,American,"The sweetest perfumes floated through the air, while thousands of birds answered the music of fountains with their songs.",Unknown
data/audio/processed/libritts/3853_163249_3853_163249_000138_000001.wav,3853,American,"Power has come,"" she said softly a few minutes later, with an anxious glance at the clock.",Unknown
data/audio/processed/libritts/6313_76958_6313_76958_000036_000005.wav,6313,American,"You won't be so fast to wake up hard working cowboys after that, I reckon.""",Unknown
data/audio/processed/libritts/3752_4944_3752_4944_000077_000001.wav,3752,American,"I'll teach my prisoners to attempt suicide!""",Unknown
data/audio/processed/libritts/6345_93302_6345_93302_000075_000009.wav,6345,American,"He loved her with all his heart, and he, also, had what she had never suspected in him-the literary sense.",Unknown
data/audio/processed/libritts/8297_275154_8297_275154_000006_000001.wav,8297,American,"In spite of the appearance of innocence which pervaded Catherine's letter, the true motive for breaking off his cruise might be found, as Randal concluded, in Catherine herself.",Unknown
data/audio/processed/libritts/8297_275155_8297_275155_000035_000000.wav,8297,American,"""Honestly.",Unknown
data/audio/processed/libritts/6319_275224_6319_275224_000017_000002.wav,6319,American,"Indeed, not a flower escaped his mischievous suggestions.",Unknown
data/audio/processed/libritts/3000_15664_3000_15664_000020_000002.wav,3000,American,"It lies wide open for many a mile, veiled in no mystery but the mystery of light.",Unknown
data/audio/processed/libritts/251_137823_251_137823_000004_000001.wav,251,American,"""If anyone can get the bugs out of your new invention, genius boy here will do it!""",Unknown
data/audio/processed/libritts/5694_64029_5694_64029_000002_000000.wav,5694,American,"We came from Knoxville to Chattanooga, and seemed destined to make a permanent stay here.",Unknown
data/audio/processed/libritts/6313_66125_6313_66125_000007_000001.wav,6313,American,"""Stand still.",Unknown
data/audio/processed/libritts/251_118436_251_118436_000021_000002.wav,251,American,Not even my masters can alter the stars.,Unknown
data/audio/processed/libritts/3853_163249_3853_163249_000125_000004.wav,3853,American,"Help me to be brave and strong, David: don't let me complain or regret, but show me what lies beyond, and teach me to believe that simply doing the right is reward and happiness enough.""",Unknown
data/audio/processed/libritts/5895_34622_5895_34622_000022_000000.wav,5895,American,"These two gipsies, picked up by the philosopher from amongst the vagabondage of cities and suburbs, were ugly and young, and were called, by order of Ursus, the one Phoebe, and the other Venus.",Unknown
data/audio/processed/libritts/6241_61946_6241_61946_000019_000000.wav,6241,American,All this while we were advancing at a rapid pace.,Unknown
data/audio/processed/libritts/6345_93306_6345_93306_000039_000003.wav,6345,American,And I've been at it since five o'clock-and I've only got one shilling and seven pence.,Unknown
data/audio/processed/libritts/5895_34629_5895_34629_000022_000002.wav,5895,American,At least not at first.,Unknown
data/audio/processed/libritts/6313_66125_6313_66125_000019_000004.wav,6313,American,"""All right, old man.",Unknown
data/audio/processed/libritts/5895_34615_5895_34615_000012_000000.wav,5895,American,But is laughter a synonym of joy?,Unknown
data/audio/processed/libritts/251_118436_251_118436_000015_000000.wav,251,American,"In another part of the city a man stood in a latticed balcony overlooking a long street in which torches tossed luridly, smokily revealing upturned dark faces and the whites of gleaming eyes.",Unknown
data/audio/processed/libritts/6241_61943_6241_61943_000010_000001.wav,6241,American,"The fact is, the castle is much later than the time of the heroic prince of Denmark.",Unknown
data/audio/processed/libritts/777_126732_777_126732_000072_000001.wav,777,American,He believes it's all true.,Unknown
data/audio/processed/libritts/5694_64038_5694_64038_000008_000000.wav,5694,American,"We passed all those glorious battlefields, that have been made classic in history, frequently coming across the skull of some poor fellow sitting on top of a stump, grinning a ghastly smile; also the bones of horses along the road, and fences burned and destroyed, and occasionally the charred remains of a once fine dwelling house.",Unknown
data/audio/processed/libritts/6319_57405_6319_57405_000008_000001.wav,6319,American,"Be sure that you are ready for it, my son.""",Unknown
data/audio/processed/libritts/3752_4944_3752_4944_000036_000000.wav,3752,American,Here attention was called by the strange behaviour of mr North.,Unknown
data/audio/processed/libritts/2035_147961_2035_147961_000005_000006.wav,2035,American,We lay still and did not talk.,Unknown
data/audio/processed/libritts/7850_281318_7850_281318_000007_000001.wav,7850,American,"Let us ask her to teach us!""",Unknown
data/audio/processed/libritts/3000_15664_3000_15664_000025_000002.wav,3000,American,The floor is littered with the bones of the animals slaughtered for food during the war.,Unknown
data/audio/processed/libritts/2035_147960_2035_147960_000012_000005.wav,2035,American,"If the red grass were full of rattlers, I was equal to them all. Nevertheless, I stole furtive glances behind me now and then to see that no avenging mate, older and bigger than my quarry, was racing up from the rear.",Unknown
data/audio/processed/libritts/3752_4943_3752_4943_000024_000002.wav,3752,American,"If he was dying, I can't.""",Unknown
data/audio/processed/libritts/6313_66125_6313_66125_000045_000000.wav,6313,American,"""Master Tad is right,"" decided the guide, gazing at the two boys approvingly.",Unknown
data/audio/processed/libritts/6241_66616_6241_66616_000024_000001.wav,6241,American,"On the tenth of October he would meet Rod at Sprucewood, on the Black Sturgeon River.",Unknown
data/audio/processed/libritts/2086_149220_2086_149220_000006_000011.wav,2086,American,"It now contained only Chanticleer, his two wives, and a solitary chicken.",Unknown
data/audio/processed/libritts/6241_61943_6241_61943_000039_000002.wav,6241,American,"No trees, no vegetation, so to speak-on all sides volcanic peaks-the huts of turf and earth-more like roofs than houses.",Unknown
data/audio/processed/libritts/6319_64726_6319_64726_000013_000001.wav,6319,American,"The son of the king was hunting one day when he discovered the towers of the castle above the tops of the trees, and asked what castle that was.",Unknown
data/audio/processed/libritts/84_121550_84_121550_000097_000000.wav,84,American,"Not only Rome with no such splendid car E'er gladdened Africanus, or Augustus, But poor to it that of the Sun would be,--",Unknown
data/audio/processed/libritts/2428_83705_2428_83705_000014_000000.wav,2428,American,"I never saw people like the Snellings for possessing relatives in all sorts of ""lines."" No matter what you want, or do not want, and never will want, they are sure to have some relative who has dealt in it, his or her whole life long.",Unknown
data/audio/processed/libritts/251_118436_251_118436_000021_000006.wav,251,American,"A path is opened in the unseen realms, and once a point of contact was established, mighty powers were put in play along that path.'",Unknown
data/audio/processed/libritts/5895_34622_5895_34622_000037_000001.wav,5895,American,"As it dropped it set at liberty three legs on hinges, which supported the panel when let down, and which placed themselves straight on the ground like the legs of a table, and supported it above the earth like a platform.",Unknown
data/audio/processed/libritts/6345_93306_6345_93306_000019_000006.wav,6345,American,"Oh, Lord!""",Unknown
data/audio/processed/libritts/5338_284437_5338_284437_000044_000001.wav,5338,American,"""You are not like my people, the Pinkies, and there is no place for you in our country.""",Unknown
data/audio/processed/libritts/1988_24833_1988_24833_000046_000002.wav,1988,American,"I say, ""Well, o k",Unknown
data/audio/processed/libritts/2086_149220_2086_149220_000038_000002.wav,2086,American,"My eyes are weak; and I can seldom bear the lamplight on them.""",Unknown
data/audio/processed/libritts/3170_137482_3170_137482_000043_000000.wav,3170,American,"It would be hard to say who was the more astonished: the doctor, when he saw an unknown young man, whom he must have taken for an impostor, declared more learned than himself; or I, when I saw myself transformed into a physician, at a moment's notice.",Unknown
data/audio/processed/libritts/8297_275155_8297_275155_000039_000002.wav,8297,American,"""Your sour face would spoil the best dinner that ever was put on the table.",Unknown
data/audio/processed/libritts/1462_170145_1462_170145_000028_000000.wav,1462,American,"""Hilda you'd better think a while longer before you do that.",Unknown
data/audio/processed/libritts/1462_170138_1462_170138_000007_000001.wav,1462,American,"Of course, Hilda is Irish,--the Burgoynes have been stage people for generations,--and she has the Irish voice.",Unknown
data/audio/processed/libritts/6345_93306_6345_93306_000005_000002.wav,6345,American,"After all, it was a ""quiet neighbourhood"" as the advertisement had said-at any rate, in the evening: and in the evening a man's best efforts-",Unknown
data/audio/processed/libritts/7976_110523_7976_110523_000027_000000.wav,7976,American,"""We will go in here,"" said Hansel, ""and have a glorious feast.",Unknown
data/audio/processed/libritts/174_168635_174_168635_000031_000000.wav,174,American,"The chamber with a dressing room, which he occupied with Cosette, was the one whose window opened on the boulevard.",Unknown
data/audio/processed/libritts/7976_110124_7976_110124_000020_000000.wav,7976,American,The eldest daughter frowned.,Unknown
data/audio/processed/libritts/2277_149897_2277_149897_000045_000005.wav,2277,American,He got back to his office and joined in a conversation with friends.,Unknown
data/audio/processed/libritts/6345_93302_6345_93302_000057_000000.wav,6345,American,She drew a deep breath.,Unknown
data/audio/processed/libritts/3752_4944_3752_4944_000089_000000.wav,3752,American,"The two men looked at each other, and presently Burgess's eyes fell before those of the chaplain.",Unknown
data/audio/processed/libritts/5694_64025_5694_64025_000009_000001.wav,5694,American,"I had been feeling mean all the morning as if I had stolen a sheep, but when the order to charge was given, I got happy.",Unknown
data/audio/processed/libritts/8842_302203_8842_302203_000020_000001.wav,8842,American,"The second says how it appeared to me that Love spake within my heart, and what was his aspect.",Unknown
data/audio/processed/libritts/251_137823_251_137823_000005_000001.wav,251,American,"Inside, a secret rocket telemetering device was mounted on its test stand.",Unknown
data/audio/processed/libritts/5338_284437_5338_284437_000046_000002.wav,5338,American,"We do not hate you, as you say the Blueskins do, nor are we savage or cruel; but we do not want you here and I am really puzzled what to do with you.""",Unknown
data/audio/processed/libritts/2086_149220_2086_149220_000026_000001.wav,2086,American,You mistake it for some other.,Unknown
data/audio/processed/libritts/2035_147961_2035_147961_000014_000002.wav,2035,American,Without a word peter got up and lit his lantern.,Unknown
data/audio/processed/libritts/84_121123_84_121123_000008_000000.wav,84,American,"Villefort rose, half ashamed of being surprised in such a paroxysm of grief.",Unknown
data/audio/processed/libritts/1919_142785_1919_142785_000106_000000.wav,1919,American,FORCEMEAT FOR BAKED PIKE.,Unknown
data/audio/processed/libritts/1993_147964_1993_147964_000005_000008.wav,1993,American,"On the white pages I grouped Sunday School cards and advertising cards which I had brought from my ""old country."" Fuchs got out the old candle moulds and made tallow candles.",Unknown
data/audio/processed/libritts/1993_147965_1993_147965_000007_000003.wav,1993,American,"As we turned back to the sitting room, grandfather looked at me searchingly.",Unknown
data/audio/processed/libritts/3536_8226_3536_8226_000020_000000.wav,3536,American,"""I'm not a taking of her part, b A woman as has a husband as finds her with her wittels regular, and with what's decent and comfortable beside, ought to be contented.",Unknown
