file_path,speaker_id,accent,gender,transcription
data/audio/processed/l2arctic/NCC_arctic_a0212.wav,NCC,Mandarin,F,Fresh cases still able to walk they clustered about the spokesman
data/audio/processed/l2arctic/NCC_arctic_a0574.wav,NCC,Mandarin,F,Good business man Curly O'Brien was saying
data/audio/processed/l2arctic/NCC_arctic_a0560.wav,NCC,Mandarin,F,His mouth opened words shaped vainly on his lips
data/audio/processed/l2arctic/NCC_arctic_a0206.wav,NCC,Mandarin,F,He says he bought him of Jacques Le Beau
data/audio/processed/l2arctic/NCC_arctic_a0548.wav,NCC,Mandarin,F,Also churches and preachers I had never known
data/audio/processed/l2arctic/NCC_arctic_b0266.wav,NCC,Mandarin,F,And now put yourself in my place for a moment
data/audio/processed/l2arctic/NCC_arctic_b0500.wav,NCC,Mandarin,F,Then came my boy code
data/audio/processed/l2arctic/NCC_arctic_b0514.wav,NCC,Mandarin,F,Tomorrow or next day it might he gone
data/audio/processed/l2arctic/NCC_arctic_b0272.wav,NCC,Mandarin,F,These were merely stout sticks an inch or so in diameter
data/audio/processed/l2arctic/NCC_arctic_a0399.wav,NCC,Mandarin,F,And here's another idea
data/audio/processed/l2arctic/NCC_arctic_b0528.wav,NCC,Mandarin,F,Captain Doane's orders were swiftly obeyed
data/audio/processed/l2arctic/NCC_arctic_a0366.wav,NCC,Mandarin,F,A wildly exciting time was his during the week preceding Thursday the eighteenth
data/audio/processed/l2arctic/NCC_arctic_a0400.wav,NCC,Mandarin,F,Manuel had one besetting sin
data/audio/processed/l2arctic/NCC_arctic_a0414.wav,NCC,Mandarin,F,Now our figuring was all right
data/audio/processed/l2arctic/NCC_arctic_a0372.wav,NCC,Mandarin,F,He saw only the effect in a general sketchy way
data/audio/processed/l2arctic/NCC_arctic_b0299.wav,NCC,Mandarin,F,Miss Brodie's smile was slightly sarcastic
data/audio/processed/l2arctic/NCC_arctic_a0428.wav,NCC,Mandarin,F,It was not exactly a deportation
data/audio/processed/l2arctic/NCC_arctic_b0064.wav,NCC,Mandarin,F,I'm going down there with you and I'm going to fight
data/audio/processed/l2arctic/NCC_arctic_b0070.wav,NCC,Mandarin,F,There was no chance to fire without hitting him
data/audio/processed/l2arctic/NCC_arctic_b0058.wav,NCC,Mandarin,F,We must achieve our own salvation
data/audio/processed/l2arctic/NCC_arctic_a0164.wav,NCC,Mandarin,F,He came first a year ago and revealed himself to Jeanne
data/audio/processed/l2arctic/NCC_arctic_a0170.wav,NCC,Mandarin,F,There was none of the joy of meeting in his face
data/audio/processed/l2arctic/NCC_arctic_a0158.wav,NCC,Mandarin,F,Does that look good
data/audio/processed/l2arctic/NCC_arctic_a0159.wav,NCC,Mandarin,F,They look as though he had been drumming a piano all his life
data/audio/processed/l2arctic/NCC_arctic_a0171.wav,NCC,Mandarin,F,And when you come back in a few days bring Eileen
data/audio/processed/l2arctic/NCC_arctic_a0165.wav,NCC,Mandarin,F,They are to attack your camp tomorrow night
data/audio/processed/l2arctic/NCC_arctic_b0059.wav,NCC,Mandarin,F,In moments of mental energy Philip was restless
data/audio/processed/l2arctic/NCC_arctic_b0071.wav,NCC,Mandarin,F,There was no answer from the other side
data/audio/processed/l2arctic/NCC_arctic_b0065.wav,NCC,Mandarin,F,Now have you got anything to say against me Mister Philip
data/audio/processed/l2arctic/NCC_arctic_a0429.wav,NCC,Mandarin,F,Quick was the disappointment in his face yet smiling was the acquiescence
data/audio/processed/l2arctic/NCC_arctic_b0298.wav,NCC,Mandarin,F,His hand shot out and clutched Crooked Leg by the neck
data/audio/processed/l2arctic/NCC_arctic_a0415.wav,NCC,Mandarin,F,It lasted as a deterrent for two days
data/audio/processed/l2arctic/NCC_arctic_a0373.wav,NCC,Mandarin,F,Points of view new ideas life
data/audio/processed/l2arctic/NCC_arctic_a0367.wav,NCC,Mandarin,F,There is not an iota of truth in it certainly not
data/audio/processed/l2arctic/NCC_arctic_a0401.wav,NCC,Mandarin,F,The man smiled grimly and brought a hatchet and a club
data/audio/processed/l2arctic/NCC_arctic_b0529.wav,NCC,Mandarin,F,Come on Del Mar challenged
data/audio/processed/l2arctic/NCC_arctic_a0398.wav,NCC,Mandarin,F,In the car were Unwin and Harrison while Jones sat with the chauffeur
data/audio/processed/l2arctic/NCC_arctic_b0515.wav,NCC,Mandarin,F,But already he had composed himself
data/audio/processed/l2arctic/NCC_arctic_b0273.wav,NCC,Mandarin,F,Then it was that a strange thing happened
data/audio/processed/l2arctic/NCC_arctic_b0267.wav,NCC,Mandarin,F,The boy threw back his head with pride
data/audio/processed/l2arctic/NCC_arctic_b0501.wav,NCC,Mandarin,F,And wherever I ranged the way lay along alcohol drenched roads
data/audio/processed/l2arctic/NCC_arctic_a0549.wav,NCC,Mandarin,F,Do you know that we weigh every pound of coal we burn
data/audio/processed/l2arctic/NCC_arctic_a0561.wav,NCC,Mandarin,F,Bill lingered contemplating his work with artistic appreciation
data/audio/processed/l2arctic/NCC_arctic_a0207.wav,NCC,Mandarin,F,How much was it
data/audio/processed/l2arctic/NCC_arctic_a0213.wav,NCC,Mandarin,F,Between him and the beach was the cane grass fence of the compound
data/audio/processed/l2arctic/NCC_arctic_a0575.wav,NCC,Mandarin,F,There weren't any missions and he was the man to know
data/audio/processed/l2arctic/NCC_arctic_b0449.wav,NCC,Mandarin,F,Also she wouldn't walk
data/audio/processed/l2arctic/NCC_arctic_b0461.wav,NCC,Mandarin,F,By virtue of that power we shall remain in power
data/audio/processed/l2arctic/NCC_arctic_b0307.wav,NCC,Mandarin,F,We got few vegetables and fruits and became fish eaters
data/audio/processed/l2arctic/NCC_arctic_b0313.wav,NCC,Mandarin,F,The apron string loomed near and he shied like an unbroken colt
data/audio/processed/l2arctic/NCC_arctic_b0475.wav,NCC,Mandarin,F,Not a wheel moved in his empire
data/audio/processed/l2arctic/NCC_arctic_a0039.wav,NCC,Mandarin,F,The ship should be in within a week or ten days
data/audio/processed/l2arctic/NCC_arctic_a0005.wav,NCC,Mandarin,F,Will we ever forget it
data/audio/processed/l2arctic/NCC_arctic_a0011.wav,NCC,Mandarin,F,If I ever needed a fighter in my life I need one now
data/audio/processed/l2arctic/NCC_arctic_b0139.wav,NCC,Mandarin,F,Together they ate the rabbit
data/audio/processed/l2arctic/NCC_arctic_b0105.wav,NCC,Mandarin,F,I know that you are in charge there and Jeanne knows
data/audio/processed/l2arctic/NCC_arctic_b0111.wav,NCC,Mandarin,F,The journey was continued at dawn
data/audio/processed/l2arctic/NCC_arctic_b0129.wav,NCC,Mandarin,F,Did Thorpe go to see any one in Churchill
data/audio/processed/l2arctic/NCC_arctic_b0115.wav,NCC,Mandarin,F,For two hours not a word passed between them
data/audio/processed/l2arctic/NCC_arctic_b0101.wav,NCC,Mandarin,F,You're a devil for fighting and will surely win
data/audio/processed/l2arctic/NCC_arctic_a0029.wav,NCC,Mandarin,F,Their forces were already moving into the north country
data/audio/processed/l2arctic/NCC_arctic_a0015.wav,NCC,Mandarin,F,It's the aurora borealis
data/audio/processed/l2arctic/NCC_arctic_a0001.wav,NCC,Mandarin,F,Author of the danger trail Philip Steels etc
data/audio/processed/l2arctic/NCC_arctic_b0459.wav,NCC,Mandarin,F,They are not biologists nor sociologists
data/audio/processed/l2arctic/NCC_arctic_b0471.wav,NCC,Mandarin,F,Also a fellow Senator Chauncey Depew said
data/audio/processed/l2arctic/NCC_arctic_b0317.wav,NCC,Mandarin,F,He did not believe in the burning of daylight for such a luxury
data/audio/processed/l2arctic/NCC_arctic_b0303.wav,NCC,Mandarin,F,Here we allow our solicitors to look after our legal work
data/audio/processed/l2arctic/NCC_arctic_b0465.wav,NCC,Mandarin,F,But such divergence of opinion would constitute no menace to society
data/audio/processed/l2arctic/NCC_arctic_a0559.wav,NCC,Mandarin,F,Peace be unto you and grace before the Lord
data/audio/processed/l2arctic/NCC_arctic_a0571.wav,NCC,Mandarin,F,He had forgotten to build a fire and thaw out
data/audio/processed/l2arctic/NCC_arctic_a0217.wav,NCC,Mandarin,F,Oppressive as the heat had been it was now even more oppressive
data/audio/processed/l2arctic/NCC_arctic_a0203.wav,NCC,Mandarin,F,They were following the shore of a lake
data/audio/processed/l2arctic/NCC_arctic_a0565.wav,NCC,Mandarin,F,With them were Indians also three other men
data/audio/processed/l2arctic/NCC_arctic_b0539.wav,NCC,Mandarin,F,You were making them talk shop Ruth charged him
data/audio/processed/l2arctic/NCC_arctic_a0388.wav,NCC,Mandarin,F,It was my idea to a tee
data/audio/processed/l2arctic/NCC_arctic_b0505.wav,NCC,Mandarin,F,How valiantly I went at it that first day
data/audio/processed/l2arctic/NCC_arctic_b0263.wav,NCC,Mandarin,F,Only once did I confide the strangeness of it all to another
data/audio/processed/l2arctic/NCC_arctic_b0277.wav,NCC,Mandarin,F,Two of the Folk were already up
data/audio/processed/l2arctic/NCC_arctic_b0511.wav,NCC,Mandarin,F,Do you value your hide
data/audio/processed/l2arctic/NCC_arctic_a0439.wav,NCC,Mandarin,F,At sea Wednesday March eighteenth nineteen o eight
data/audio/processed/l2arctic/NCC_arctic_b0288.wav,NCC,Mandarin,F,We would not spend another such night
data/audio/processed/l2arctic/NCC_arctic_a0405.wav,NCC,Mandarin,F,It seemed the ordained order of things that dogs should work
data/audio/processed/l2arctic/NCC_arctic_a0363.wav,NCC,Mandarin,F,It is not an attempt to smash the market
data/audio/processed/l2arctic/NCC_arctic_a0377.wav,NCC,Mandarin,F,This sound did not disturb the hush and awe of the place
data/audio/processed/l2arctic/NCC_arctic_a0411.wav,NCC,Mandarin,F,It will break our hearts and our backs to hoist anchor by hand
data/audio/processed/l2arctic/NCC_arctic_b0049.wav,NCC,Mandarin,F,There was nothing more except a large ink blot under the words
data/audio/processed/l2arctic/NCC_arctic_b0061.wav,NCC,Mandarin,F,Something about it seemed to fascinate him to challenge his presence
data/audio/processed/l2arctic/NCC_arctic_b0075.wav,NCC,Mandarin,F,In that case he could not miss them if he used caution
data/audio/processed/l2arctic/NCC_arctic_a0149.wav,NCC,Mandarin,F,For an instant he saw Pierre drawn like a silhouette against the sky
data/audio/processed/l2arctic/NCC_arctic_a0161.wav,NCC,Mandarin,F,Take away their foreman and they wouldn't be worth their grub
data/audio/processed/l2arctic/NCC_arctic_a0175.wav,NCC,Mandarin,F,Down there the earth was already swelling with life
data/audio/processed/l2arctic/NCC_arctic_a0174.wav,NCC,Mandarin,F,They were the presage of storm
data/audio/processed/l2arctic/NCC_arctic_a0160.wav,NCC,Mandarin,F,You want to go over and see his gang throw dirt
data/audio/processed/l2arctic/NCC_arctic_a0148.wav,NCC,Mandarin,F,Now these things had been struck dead within him
data/audio/processed/l2arctic/NCC_arctic_b0074.wav,NCC,Mandarin,F,Yet behind them there was another and more powerful motive
data/audio/processed/l2arctic/NCC_arctic_b0060.wav,NCC,Mandarin,F,He would keep his faith with Gregson for the promised day or two
data/audio/processed/l2arctic/NCC_arctic_b0048.wav,NCC,Mandarin,F,He looked like one who had passed through an uncomfortable hour or two
data/audio/processed/l2arctic/NCC_arctic_a0376.wav,NCC,Mandarin,F,Your price my son is just about thirty per week
data/audio/processed/l2arctic/NCC_arctic_a0410.wav,NCC,Mandarin,F,So we have to fit the boat throughout with oil lamps as well
data/audio/processed/l2arctic/NCC_arctic_a0404.wav,NCC,Mandarin,F,Perrault found one with head buried in the grub box
data/audio/processed/l2arctic/NCC_arctic_a0362.wav,NCC,Mandarin,F,Nope not the slightest idea
data/audio/processed/l2arctic/NCC_arctic_b0289.wav,NCC,Mandarin,F,At first his progress was slow and erratic
data/audio/processed/l2arctic/NCC_arctic_a0438.wav,NCC,Mandarin,F,At sea Monday March sixteenth nineteen o eight
data/audio/processed/l2arctic/NCC_arctic_b0276.wav,NCC,Mandarin,F,We were now good friends
data/audio/processed/l2arctic/NCC_arctic_b0510.wav,NCC,Mandarin,F,He knew what taboos he was violating
data/audio/processed/l2arctic/NCC_arctic_b0504.wav,NCC,Mandarin,F,The life there was healthful and athletic but too juvenile
data/audio/processed/l2arctic/NCC_arctic_b0262.wav,NCC,Mandarin,F,Saxon's onto her job
data/audio/processed/l2arctic/NCC_arctic_a0389.wav,NCC,Mandarin,F,Mab she said
data/audio/processed/l2arctic/NCC_arctic_b0538.wav,NCC,Mandarin,F,At the best they were necessary accessories
data/audio/processed/l2arctic/NCC_arctic_a0202.wav,NCC,Mandarin,F,She turned fearing that Jacques might see what was in her face
data/audio/processed/l2arctic/NCC_arctic_a0564.wav,NCC,Mandarin,F,Then it is as I said Womble announced with finality
data/audio/processed/l2arctic/NCC_arctic_a0570.wav,NCC,Mandarin,F,Behind him lay the thousand years long road across all Siberia and Russia
data/audio/processed/l2arctic/NCC_arctic_a0216.wav,NCC,Mandarin,F,The other felt a sudden wave of irritation rush through him
data/audio/processed/l2arctic/NCC_arctic_a0558.wav,NCC,Mandarin,F,And the foundation stone of service in his case was obedience
data/audio/processed/l2arctic/NCC_arctic_b0302.wav,NCC,Mandarin,F,I pulled suddenly with all my might
data/audio/processed/l2arctic/NCC_arctic_b0464.wav,NCC,Mandarin,F,I could not agree with Ernest
data/audio/processed/l2arctic/NCC_arctic_b0470.wav,NCC,Mandarin,F,The very thing Ernest agreed
data/audio/processed/l2arctic/NCC_arctic_b0316.wav,NCC,Mandarin,F,Though the aurora still flamed another day had begun
data/audio/processed/l2arctic/NCC_arctic_b0458.wav,NCC,Mandarin,F,The history of the eighteenth century is written Ernest prompted
data/audio/processed/l2arctic/NCC_arctic_a0014.wav,NCC,Mandarin,F,Now you're coming down to business Phil he exclaimed
data/audio/processed/l2arctic/NCC_arctic_a0028.wav,NCC,Mandarin,F,Robbery bribery fraud
data/audio/processed/l2arctic/NCC_arctic_b0100.wav,NCC,Mandarin,F,There was one chance and only one of saving Jeanne
data/audio/processed/l2arctic/NCC_arctic_b0114.wav,NCC,Mandarin,F,He moved his position and the illusion was gone
data/audio/processed/l2arctic/NCC_arctic_b0128.wav,NCC,Mandarin,F,Philip bent low over Pierre
data/audio/processed/l2arctic/NCC_arctic_b0102.wav,NCC,Mandarin,F,I'll only be in the way
data/audio/processed/l2arctic/NCC_arctic_b0116.wav,NCC,Mandarin,F,I have hunted along this ridge replied Philip
data/audio/processed/l2arctic/NCC_arctic_a0002.wav,NCC,Mandarin,F,Not at this particular case Tom apologized Whittemore
data/audio/processed/l2arctic/NCC_arctic_a0016.wav,NCC,Mandarin,F,There's Fort Churchill a rifle shot beyond the ridge asleep
data/audio/processed/l2arctic/NCC_arctic_b0328.wav,NCC,Mandarin,F,Change chairs Daylight commanded
data/audio/processed/l2arctic/NCC_arctic_b0466.wav,NCC,Mandarin,F,It is dog eat dog and you ate them up
data/audio/processed/l2arctic/NCC_arctic_b0300.wav,NCC,Mandarin,F,Does the old boy often go off at half cock that way
data/audio/processed/l2arctic/NCC_arctic_b0314.wav,NCC,Mandarin,F,He had been born with this endowment
data/audio/processed/l2arctic/NCC_arctic_b0472.wav,NCC,Mandarin,F,Ernest saw in the affair the most sinister import
data/audio/processed/l2arctic/NCC_arctic_b0499.wav,NCC,Mandarin,F,I said and dismissed the matter as not worth thinking about
data/audio/processed/l2arctic/NCC_arctic_a0228.wav,NCC,Mandarin,F,But it contributed to the smash
data/audio/processed/l2arctic/NCC_arctic_a0566.wav,NCC,Mandarin,F,Dennin's hands were released long enough for him to sign the document
data/audio/processed/l2arctic/NCC_arctic_a0200.wav,NCC,Mandarin,F,He leapt again and the club caught him once more
data/audio/processed/l2arctic/NCC_arctic_a0214.wav,NCC,Mandarin,F,Besides he was paid one case of tobacco per head
data/audio/processed/l2arctic/NCC_arctic_a0572.wav,NCC,Mandarin,F,I never saw anything like her in my life
data/audio/processed/l2arctic/NCC_arctic_b0248.wav,NCC,Mandarin,F,Exciting times are the lot of the fish patrol
data/audio/processed/l2arctic/NCC_arctic_b0512.wav,NCC,Mandarin,F,You should have seen them when they heard me spitting Chinook
data/audio/processed/l2arctic/NCC_arctic_b0274.wav,NCC,Mandarin,F,From the source of light a harsh voice said
data/audio/processed/l2arctic/NCC_arctic_b0260.wav,NCC,Mandarin,F,It's worth eight dollars
data/audio/processed/l2arctic/NCC_arctic_b0506.wav,NCC,Mandarin,F,It would help to tide me along until I got steady employment
data/audio/processed/l2arctic/NCC_arctic_a0348.wav,NCC,Mandarin,F,They only lifted seven hundred and fifty
data/audio/processed/l2arctic/NCC_arctic_a0412.wav,NCC,Mandarin,F,There is another virtue in these bulkheads
data/audio/processed/l2arctic/NCC_arctic_a0374.wav,NCC,Mandarin,F,But life's worth more than cash she argued
data/audio/processed/l2arctic/NCC_arctic_a0360.wav,NCC,Mandarin,F,But he no longer cared quite so much for that form of diversion
data/audio/processed/l2arctic/NCC_arctic_a0406.wav,NCC,Mandarin,F,And that was the last of Francois and Perrault
data/audio/processed/l2arctic/NCC_arctic_a0189.wav,NCC,Mandarin,F,The big eyed clucking moose birds were most annoying
data/audio/processed/l2arctic/NCC_arctic_b0076.wav,NCC,Mandarin,F,Before Philip could recover himself Jeanne's startled guards were upon him
data/audio/processed/l2arctic/NCC_arctic_b0062.wav,NCC,Mandarin,F,Now it was missing from the wall
data/audio/processed/l2arctic/NCC_arctic_b0089.wav,NCC,Mandarin,F,Her beautiful hair was done up in shining coils
data/audio/processed/l2arctic/NCC_arctic_a0176.wav,NCC,Mandarin,F,For the first time in his life he was yearning for a scrap
data/audio/processed/l2arctic/NCC_arctic_a0162.wav,NCC,Mandarin,F,That's the sub foreman explained Thorpe
data/audio/processed/l2arctic/NCC_arctic_a0163.wav,NCC,Mandarin,F,Philip made no effort to follow
data/audio/processed/l2arctic/NCC_arctic_a0177.wav,NCC,Mandarin,F,She had been thoroughly and efficiently mauled
data/audio/processed/l2arctic/NCC_arctic_b0088.wav,NCC,Mandarin,F,Until I die he exclaimed
data/audio/processed/l2arctic/NCC_arctic_b0063.wav,NCC,Mandarin,F,He boiled himself some coffee and sat down to wait
data/audio/processed/l2arctic/NCC_arctic_b0077.wav,NCC,Mandarin,F,It is the nearest refuge
data/audio/processed/l2arctic/NCC_arctic_a0188.wav,NCC,Mandarin,F,Two gigantic owls were tearing at the carcass
data/audio/processed/l2arctic/NCC_arctic_a0361.wav,NCC,Mandarin,F,But he did not broach it preferring to mature it carefully
data/audio/processed/l2arctic/NCC_arctic_a0407.wav,NCC,Mandarin,F,Mercedes screamed cried laughed and manifested the chaotic abandonment of hysteria
data/audio/processed/l2arctic/NCC_arctic_a0413.wav,NCC,Mandarin,F,But I am at the end of my resources
data/audio/processed/l2arctic/NCC_arctic_a0375.wav,NCC,Mandarin,F,The butchers and meat cutters refused to handle meat destined for unfair restaurants
data/audio/processed/l2arctic/NCC_arctic_a0349.wav,NCC,Mandarin,F,It was simple in its way and no virtue of his
data/audio/processed/l2arctic/NCC_arctic_b0261.wav,NCC,Mandarin,F,And he did hurt my arm
data/audio/processed/l2arctic/NCC_arctic_b0507.wav,NCC,Mandarin,F,Did I possess too much vitality
data/audio/processed/l2arctic/NCC_arctic_b0513.wav,NCC,Mandarin,F,He plodded on for half an hour when the hallucination arose again
data/audio/processed/l2arctic/NCC_arctic_b0275.wav,NCC,Mandarin,F,But I did not enjoy it long
data/audio/processed/l2arctic/NCC_arctic_b0249.wav,NCC,Mandarin,F,I know they are my oysters
data/audio/processed/l2arctic/NCC_arctic_a0215.wav,NCC,Mandarin,F,They die out of spite
data/audio/processed/l2arctic/NCC_arctic_a0573.wav,NCC,Mandarin,F,There was no law on the Yukon save what they made for themselves
data/audio/processed/l2arctic/NCC_arctic_a0567.wav,NCC,Mandarin,F,Now Irvine was a man of impulse a poet
data/audio/processed/l2arctic/NCC_arctic_a0201.wav,NCC,Mandarin,F,He cried and swung the club wildly
data/audio/processed/l2arctic/NCC_arctic_a0229.wav,NCC,Mandarin,F,The last one I knew was an overseer
data/audio/processed/l2arctic/NCC_arctic_b0498.wav,NCC,Mandarin,F,I remembered the red wine of the Italian rancho and shuddered inwardly
data/audio/processed/l2arctic/NCC_arctic_b0315.wav,NCC,Mandarin,F,And this was their sole conversation throughout the meal
data/audio/processed/l2arctic/NCC_arctic_b0473.wav,NCC,Mandarin,F,Then there was the campaign
data/audio/processed/l2arctic/NCC_arctic_b0467.wav,NCC,Mandarin,F,Let us run them for ourselves
data/audio/processed/l2arctic/NCC_arctic_b0301.wav,NCC,Mandarin,F,A flying arrow passed between us
data/audio/processed/l2arctic/NCC_arctic_b0329.wav,NCC,Mandarin,F,I'd sooner have my chips back
data/audio/processed/l2arctic/NCC_arctic_a0017.wav,NCC,Mandarin,F,From that moment his friendship for Belize turns to hatred and jealousy
data/audio/processed/l2arctic/NCC_arctic_a0003.wav,NCC,Mandarin,F,For the twentieth time that evening the two men shook hands
data/audio/processed/l2arctic/NCC_arctic_b0117.wav,NCC,Mandarin,F,That's Thorpe's said the young engineer
data/audio/processed/l2arctic/NCC_arctic_b0103.wav,NCC,Mandarin,F,He lifted his eyes and a strange cry burst from his lips
data/audio/processed/l2arctic/RRBI_arctic_b0126.wav,RRBI,Hindi,M,Blood was oozing slowly from the wounded man's right breast
data/audio/processed/l2arctic/RRBI_arctic_b0132.wav,RRBI,Hindi,M,There is no need of further detail now for you can understand
data/audio/processed/l2arctic/RRBI_arctic_a0026.wav,RRBI,Hindi,M,It occurred to me that there would have to be an accounting
data/audio/processed/l2arctic/RRBI_arctic_a0032.wav,RRBI,Hindi,M,Since then some mysterious force has been fighting us at every step
data/audio/processed/l2arctic/RRBI_arctic_b0324.wav,RRBI,Hindi,M,Not till the twentieth of May did the river break
data/audio/processed/l2arctic/RRBI_arctic_b0442.wav,RRBI,Hindi,M,He had become a man very early in life
data/audio/processed/l2arctic/RRBI_arctic_a0581.wav,RRBI,Hindi,M,It was this proposition that started the big idea in Daughtry's mind
data/audio/processed/l2arctic/RRBI_arctic_b0456.wav,RRBI,Hindi,M,He was an amphibian and a mountaineer
data/audio/processed/l2arctic/RRBI_arctic_b0330.wav,RRBI,Hindi,M,They had only a little thirty thousand dollar fire
data/audio/processed/l2arctic/RRBI_arctic_b0318.wav,RRBI,Hindi,M,Again he had done the big thing
data/audio/processed/l2arctic/RRBI_arctic_a0224.wav,RRBI,Hindi,M,She nodded and her eyes grew soft and moist
data/audio/processed/l2arctic/RRBI_arctic_b0481.wav,RRBI,Hindi,M,The task we set ourselves was threefold
data/audio/processed/l2arctic/RRBI_arctic_a0542.wav,RRBI,Hindi,M,Without a doubt some of them have dinner engagements
data/audio/processed/l2arctic/RRBI_arctic_b0495.wav,RRBI,Hindi,M,We who have endured so much surely can endure a little more
data/audio/processed/l2arctic/RRBI_arctic_a0556.wav,RRBI,Hindi,M,Why he's bought forty pounds of goods from you already
data/audio/processed/l2arctic/RRBI_arctic_a0230.wav,RRBI,Hindi,M,Do you know any good land around here
data/audio/processed/l2arctic/RRBI_arctic_a0218.wav,RRBI,Hindi,M,The ringing of the big bell aroused him
data/audio/processed/l2arctic/RRBI_arctic_b0250.wav,RRBI,Hindi,M,By this time Charley was as enraged as the Greek
data/audio/processed/l2arctic/RRBI_arctic_a0393.wav,RRBI,Hindi,M,Already he had begun borrowing from the banks
data/audio/processed/l2arctic/RRBI_arctic_b0536.wav,RRBI,Hindi,M,Typhoid did I tell you
data/audio/processed/l2arctic/RRBI_arctic_b0522.wav,RRBI,Hindi,M,Nor would it thaw out his hands and feet
data/audio/processed/l2arctic/RRBI_arctic_b0244.wav,RRBI,Hindi,M,You are positively soulless he said savagely
data/audio/processed/l2arctic/RRBI_arctic_a0387.wav,RRBI,Hindi,M,Bob growing disgusted turned back suddenly and attempted to pass Mab
data/audio/processed/l2arctic/RRBI_arctic_b0278.wav,RRBI,Hindi,M,Now animals do not like mockery
data/audio/processed/l2arctic/RRBI_arctic_b0293.wav,RRBI,Hindi,M,Between him and all domestic animals there must be no hostilities
data/audio/processed/l2arctic/RRBI_arctic_a0350.wav,RRBI,Hindi,M,Is that Pat Hanrahan's mug looking hungry and willing
data/audio/processed/l2arctic/RRBI_arctic_a0436.wav,RRBI,Hindi,M,But Martin smiled a superior smile
data/audio/processed/l2arctic/RRBI_arctic_a0422.wav,RRBI,Hindi,M,Halfway around the track one donkey got into an argument with its rider
data/audio/processed/l2arctic/RRBI_arctic_b0287.wav,RRBI,Hindi,M,Or have they already devised one
data/audio/processed/l2arctic/RRBI_arctic_a0344.wav,RRBI,Hindi,M,He seemed to fill it with his tremendous vitality
data/audio/processed/l2arctic/RRBI_arctic_a0378.wav,RRBI,Hindi,M,That's why its boundaries are all gouged and jagged
data/audio/processed/l2arctic/RRBI_arctic_a0191.wav,RRBI,Hindi,M,For a time the exciting thrill of his adventure was gone
data/audio/processed/l2arctic/RRBI_arctic_b0052.wav,RRBI,Hindi,M,The flush was gone from her face
data/audio/processed/l2arctic/RRBI_arctic_a0185.wav,RRBI,Hindi,M,The questions may have come vaguely in his mind
data/audio/processed/l2arctic/RRBI_arctic_b0046.wav,RRBI,Hindi,M,Philip produced a couple of cigars and took a chair opposite him
data/audio/processed/l2arctic/RRBI_arctic_a0152.wav,RRBI,Hindi,M,Philip thrust himself against it and entered
data/audio/processed/l2arctic/RRBI_arctic_b0091.wav,RRBI,Hindi,M,For a full half minute Jeanne looked at him without speaking
data/audio/processed/l2arctic/RRBI_arctic_a0146.wav,RRBI,Hindi,M,Of course that is uninteresting she continued
data/audio/processed/l2arctic/RRBI_arctic_b0085.wav,RRBI,Hindi,M,Her eyes smiled truth at him as he came up the bank
data/audio/processed/l2arctic/RRBI_arctic_b0084.wav,RRBI,Hindi,M,Your face is red with blood
data/audio/processed/l2arctic/RRBI_arctic_a0147.wav,RRBI,Hindi,M,A moment before he was intoxicated by a joy that was almost madness
data/audio/processed/l2arctic/RRBI_arctic_b0090.wav,RRBI,Hindi,M,The Churchill narrowed and its current became swifter as they progressed
data/audio/processed/l2arctic/RRBI_arctic_a0153.wav,RRBI,Hindi,M,MacDougall tapped his forehead suspiciously with a stubby forefinger
data/audio/processed/l2arctic/RRBI_arctic_b0047.wav,RRBI,Hindi,M,Suppose you saw me at work through the window
data/audio/processed/l2arctic/RRBI_arctic_a0184.wav,RRBI,Hindi,M,Don't you see I'm chewing this thing in two
data/audio/processed/l2arctic/RRBI_arctic_b0053.wav,RRBI,Hindi,M,That is why I am am rattled he laughed
data/audio/processed/l2arctic/RRBI_arctic_a0190.wav,RRBI,Hindi,M,Next to them the Canada jays were most persistent
data/audio/processed/l2arctic/RRBI_arctic_a0379.wav,RRBI,Hindi,M,How old are you daddy
data/audio/processed/l2arctic/RRBI_arctic_a0423.wav,RRBI,Hindi,M,McVeigh when he returns from a trip to Honolulu
data/audio/processed/l2arctic/RRBI_arctic_a0345.wav,RRBI,Hindi,M,She was trying to pass the apron string around him
data/audio/processed/l2arctic/RRBI_arctic_b0286.wav,RRBI,Hindi,M,The time was considered auspicious
data/audio/processed/l2arctic/RRBI_arctic_a0351.wav,RRBI,Hindi,M,It was more like sugar
data/audio/processed/l2arctic/RRBI_arctic_b0292.wav,RRBI,Hindi,M,The Fire Men wore animal skins around their waists and across their shoulders
data/audio/processed/l2arctic/RRBI_arctic_a0437.wav,RRBI,Hindi,M,By that answer my professional medical prestige stood or fell
data/audio/processed/l2arctic/RRBI_arctic_b0279.wav,RRBI,Hindi,M,He gave one last snarl and slid from view among the trees
data/audio/processed/l2arctic/RRBI_arctic_b0523.wav,RRBI,Hindi,M,The Russian music player the Count was her obedient slave
data/audio/processed/l2arctic/RRBI_arctic_a0386.wav,RRBI,Hindi,M,I can't argue with you and you know that
data/audio/processed/l2arctic/RRBI_arctic_b0245.wav,RRBI,Hindi,M,Harrison is still my chauffeur
data/audio/processed/l2arctic/RRBI_arctic_a0392.wav,RRBI,Hindi,M,There is that magnificent Bob eating his head off in the stable
